participant_id,age,Gender (F/M),education,handedness,response,rt,Acceptability judgment (Correct/Neither/Wrong).1,Reaction time in ms.1,Acceptability judgment (Correct/Neither/Wrong).2,Reaction time in ms.2,Acceptability judgment (Correct/Neither/Wrong).3,Reaction time in ms.3,Acceptability judgment (Correct/Neither/Wrong).4,Reaction time in ms.4,Acceptability judgment (Correct/Neither/Wrong).5,Reaction time in ms.5,Acceptability judgment (Correct/Neither/Wrong).6,Reaction time in ms.6,Acceptability judgment (Correct/Neither/Wrong).7,Reaction time in ms.7,Acceptability judgment (Correct/Neither/Wrong).8,Reaction time in ms.8,Acceptability judgment (Correct/Neither/Wrong).9,Reaction time in ms.9,Acceptability judgment (Correct/Neither/Wrong).10,Reaction time in ms.10,Acceptability judgment (Correct/Neither/Wrong).11,Reaction time in ms.11,Acceptability judgment (Correct/Neither/Wrong).12,Reaction time in ms.12,Acceptability judgment (Correct/Neither/Wrong).13,Reaction time in ms.13,Acceptability judgment (Correct/Neither/Wrong).14,Reaction time in ms.14,Acceptability judgment (Correct/Neither/Wrong).15,Reaction time in ms.15,Acceptability judgment (Correct/Neither/Wrong).16,Reaction time in ms.16,Acceptability judgment (Correct/Neither/Wrong).17,Reaction time in ms.17,Acceptability judgment (Correct/Neither/Wrong).18,Reaction time in ms.18,Acceptability judgment (Correct/Neither/Wrong).19,Reaction time in ms.19,Acceptability judgment (Correct/Neither/Wrong).20,Reaction time in ms.20,Acceptability judgment (Correct/Neither/Wrong).21,Reaction time in ms.21,Acceptability judgment (Correct/Neither/Wrong).22,Reaction time in ms.22,Acceptability judgment (Correct/Neither/Wrong).23,Reaction time in ms.23,Acceptability judgment (Correct/Neither/Wrong).24,Reaction time in ms.24,Acceptability judgment (Correct/Neither/Wrong).25,Reaction time in ms.25,Acceptability judgment (Correct/Neither/Wrong).26,Reaction time in ms.26,Acceptability judgment (Correct/Neither/Wrong).27,Reaction time in ms.27,Acceptability judgment (Correct/Neither/Wrong).28,Reaction time in ms.28,Acceptability judgment (Correct/Neither/Wrong).29,Reaction time in ms.29
5b9751f07ef54fd616fd793da7a5da77,25,F,Tertiary,R,Correct,1932,Correct,1949,Correct,1922,Correct,2204,Correct,2987,Correct,1747,Correct,2873,Correct,2267,Neither,7645,Correct,4644,Correct,1404,Correct,3664,Correct,2173,Correct,1852,Correct,3005,Wrong,3180,Wrong,4976,Wrong,3160,Wrong,4429,Wrong,4775,Wrong,2567,Wrong,3094,Wrong,2378,Wrong,2266,Wrong,5249,Wrong,2952,Wrong,3716,Wrong,2294,Wrong,5905,Wrong,5727
18fbef9c880adb9c7416b849836e7e90,43,M,Tertiary,R,Correct,1804,Correct,2433,Correct,2533,Correct,2419,Correct,4726,Correct,1552,Correct,3146,Correct,2365,Correct,1715,Correct,2211,Correct,2027,Correct,2363,Correct,3495,Correct,2209,Correct,2861,Wrong,5675,Wrong,6450,Wrong,2884,Wrong,4995,Wrong,4582,Wrong,2052,Wrong,5771,Wrong,3115,Wrong,5458,Neither,5077,Wrong,5541,Wrong,5932,Wrong,2675,Wrong,2516,Neither,10300
c6d035171c484729a185697e4f5e75fb,45,F,Tertiary,R,Correct,4140,Correct,2191,Correct,2792,Correct,2532,Correct,2481,Correct,2349,Correct,2104,Correct,1712,Correct,4340,Correct,2410,Correct,3962,Wrong,2192,Correct,2711,Correct,2250,Correct,1575,Wrong,2414,Correct,5329,Correct,2478,Correct,3138,Correct,2846,Wrong,6282,Wrong,2973,Wrong,4471,Wrong,3571,Wrong,3462,Wrong,3305,Wrong,4606,Wrong,4372,Wrong,4926,Wrong,3536
ffb247049b32eea1ca01866adae318b6,42,F,Tertiary,R,Wrong,2503,Wrong,4552,Wrong,8122,Wrong,2089,Wrong,2225,Wrong,1987,Wrong,4484,Wrong,1722,Wrong,3848,Wrong,11031,Correct,5705,Correct,7563,Correct,4791,Correct,5197,Correct,3790,Wrong,2226,Wrong,6121,Wrong,4255,Wrong,5701,Wrong,3025,Wrong,2854,Correct,3917,Correct,9412,Wrong,1849,Wrong,1916,Wrong,2556,Wrong,2664,Wrong,9363,Wrong,2178,Wrong,4768
99b61bf0fb98148e9ebd279b61bf73c9,27,F,Tertiary,R,Correct,2378,Correct,4432,Correct,1756,Correct,2231,Correct,1839,Correct,1835,Correct,1496,Correct,1797,Correct,3034,Correct,1676,Correct,1858,Correct,2011,Correct,2582,Correct,2645,Correct,1931,Correct,2449,Correct,2477,Correct,3396,Correct,2199,Correct,3699,Wrong,6964,Correct,2338,Correct,4234,Neither,6245,Wrong,3645,Neither,3494,Neither,4404,Neither,8047,Neither,3191,Correct,2853
09b1c9e98227331746533f60cc9b2c2d,21,M,Tertiary,R,Correct,2439,Wrong,2474,Correct,3080,Wrong,4221,Correct,2085,Correct,1816,Correct,2043,Wrong,1491,Correct,2844,Neither,3258,Wrong,2193,Wrong,1642,Wrong,2844,Correct,3110,Correct,2222,Wrong,2314,Wrong,6893,Wrong,2991,Wrong,3770,Wrong,4648,Wrong,4004,Wrong,2428,Wrong,5896,Neither,5245,Correct,2068,Correct,6876,Wrong,5924,Wrong,6923,Wrong,11408,Wrong,5235
781d7eaae1436c2170b31fd4dec3a827,25,F,Tertiary,R,Neither,6966,Neither,5721,Neither,1772,Neither,2285,Neither,5245,Neither,4814,Neither,5946,Neither,3299,Neither,3043,Neither,5742,Correct,3547,Correct,2531,Correct,1657,Correct,2076,Neither,5633,Wrong,2480,Wrong,1883,Wrong,3918,Wrong,2402,Wrong,1914,Wrong,3674,Wrong,4640,Wrong,3475,Wrong,5075,Wrong,3526,Wrong,4853,Wrong,4762,Wrong,5002,Wrong,3467,Wrong,2192
18ce3be087c2b5a74c73bbbff03898a5,33,F,Tertiary,R,Correct,4275,Correct,13598,Correct,10440,Wrong,8581,Wrong,7515,Wrong,14061,Wrong,6341,Wrong,8821,Wrong,7614,Wrong,4357,Correct,3916,Correct,2790,Correct,5185,Correct,3685,Wrong,12370,Wrong,5932,Wrong,11250,Wrong,7908,Correct,5105,Wrong,5423,Wrong,4827,Wrong,5822,Correct,11823,Wrong,9072,Neither,9837,Wrong,4439,Wrong,8940,Wrong,10270,Wrong,7286,Wrong,15586
428b71b8fc8713db5464599621da918b,33,F,Tertiary,R,Neither,4209,Correct,4115,Wrong,3611,Neither,6965,Wrong,5356,Neither,4044,Wrong,6667,Wrong,4552,Wrong,2765,Correct,3130,Correct,3896,Wrong,4931,Correct,3419,Correct,3053,Correct,4716,Wrong,2916,Wrong,3139,Wrong,3118,Neither,7112,Wrong,5745,Correct,5342,Wrong,4679,Correct,4558,Wrong,2716,Wrong,3822,Wrong,2584,Wrong,3852,Wrong,2659,Wrong,3155,Wrong,3389
50d7632b161e8faf61918c8f65ebceb5,27,F,Tertiary,R,Correct,1893,Neither,1733,Neither,5796,Neither,4581,Correct,3005,Neither,3581,Correct,2325,Correct,4448,Neither,10788,Neither,3252,Correct,2036,Correct,2854,Correct,2132,Correct,6739,Correct,3254,Wrong,4219,Wrong,1757,Wrong,3092,Wrong,3365,Wrong,5917,Wrong,1970,Wrong,2029,Wrong,4485,Wrong,4972,Wrong,14370,Wrong,2621,Neither,11771,Wrong,3182,Wrong,4630,Neither,4605
5ea1e5d9aa9b949b314eb9e8df5116bd,30,M,Tertiary,L,Wrong,2905,Wrong,4647,Wrong,2886,Wrong,3989,Wrong,1653,Wrong,1588,Wrong,2279,Wrong,2839,Wrong,17099,Wrong,4062,Correct,2656,Correct,2772,Correct,7008,Correct,3491,Correct,5430,Wrong,3251,Correct,4649,Wrong,3605,Wrong,7893,Correct,6581,Wrong,3189,Wrong,5258,Wrong,4425,Wrong,4960,Wrong,17615,Wrong,10975,Wrong,2719,Wrong,4671,Wrong,7963,Wrong,16931
f4d9970c4a9535e5b6f903649c2592a7,30,F,Tertiary,L,Wrong,2954,Wrong,3268,Wrong,6443,Correct,7802,Wrong,5218,Wrong,11042,Wrong,2547,Wrong,2633,Wrong,1761,Wrong,8155,Correct,2005,Correct,3071,Correct,2417,Correct,1933,Correct,2269,Wrong,3271,Wrong,14368,Wrong,3451,Wrong,3564,Wrong,3197,Wrong,2968,Wrong,4456,Wrong,3169,Correct,6045,Correct,7012,Correct,11739,Wrong,18245,Correct,7013,Wrong,5236,Wrong,4059
6b8caa52c6c51c8e805b9ba26fe7e603,61,F,Tertiary,R,Correct,2338,Wrong,2384,Wrong,2623,Wrong,1816,Wrong,3363,Wrong,3260,Wrong,2048,Wrong,3140,Wrong,1900,Correct,2482,Correct,3047,Correct,2558,Correct,2092,Correct,2943,Correct,2846,Wrong,3240,Wrong,3574,Wrong,3807,Wrong,4620,Correct,2647,Wrong,3286,Wrong,4440,Wrong,2959,Wrong,4240,Wrong,3036,Wrong,6397,Wrong,2239,Wrong,4807,Wrong,6288,Wrong,3395
9b139411cd357b785b81987ce2c26063,37,M,Tertiary,R,Correct,2728,Correct,1362,Correct,1878,Correct,2185,Correct,1642,Correct,1940,Correct,1470,Correct,1274,Correct,1356,Correct,2390,Correct,2247,Correct,1944,Correct,1809,Correct,3549,Correct,2638,Correct,1880,Wrong,4033,Wrong,3950,Wrong,3386,Wrong,3395,Correct,6056,Wrong,3146,Wrong,5443,Wrong,12798,Neither,4327,Wrong,3947,Neither,17183,Wrong,4562,Wrong,3725,Wrong,4035
bf37492932bd097cf6f24f42c3bdc3f4,21,M,Tertiary,R,Wrong,2949,Wrong,3027,Wrong,16981,Wrong,1973,Wrong,3752,Wrong,2081,Wrong,3147,Wrong,2885,Wrong,5044,Wrong,3346,Correct,3038,Correct,3149,Correct,2539,Correct,6832,Correct,3967,Correct,2835,Wrong,4801,Wrong,6610,Correct,6580,Wrong,17617,Wrong,4593,Correct,4396,Correct,8562,Wrong,7804,Neither,14338,Wrong,3587,Wrong,7019,Wrong,6120,Wrong,2990,Wrong,4956
8c8d0e30c553e841021f3cba2651483b,24,M,Tertiary,R,Correct,1595,Neither,1744,Neither,3306,Neither,1816,Correct,4866,Correct,4414,Correct,3280,Neither,1450,Neither,2078,Correct,1388,Correct,1705,Correct,3813,Correct,1837,Correct,1531,Correct,2207,Wrong,10662,Wrong,3278,Wrong,2793,Wrong,2192,Wrong,2195,Wrong,2271,Wrong,1610,Wrong,4028,Wrong,3117,Wrong,3272,Wrong,9245,Wrong,5237,Wrong,3561,Wrong,3362,Wrong,3837
3d5ed9013b8939d31ffaf17e1fe0ea07,44,M,Tertiary,R,Correct,1676,Neither,7054,Wrong,2419,Correct,1921,Correct,1702,Correct,1336,Wrong,1604,Neither,2313,Correct,1381,Neither,2249,Wrong,4278,Correct,3657,Correct,2515,Correct,1738,Correct,1353,Wrong,8787,Correct,1903,Correct,1456,Wrong,1988,Wrong,4711,Wrong,1436,Wrong,3366,Neither,2456,Wrong,948,Wrong,1263,Wrong,1463,Wrong,1284,Wrong,1879,Wrong,1109,Wrong,1323
978b54925eb6c307129d8d8a8ebd59fc,33,M,Secondary,R,Wrong,5420,Wrong,2376,Wrong,2243,Wrong,1941,Wrong,2017,Wrong,1809,Wrong,3584,Wrong,2447,Wrong,3266,Wrong,2437,Correct,6546,Correct,3969,Correct,2274,Correct,2120,Correct,3381,Neither,8139,Correct,2285,Wrong,7521,Correct,5816,Neither,4704,Correct,3255,Wrong,5079,Neither,5640,Neither,7403,Neither,5996,Correct,2765,Wrong,5800,Wrong,6184,Wrong,8430,Neither,5511
e7a92d807d93eff93bb23ef180b907d9,51,M,Secondary,R,Correct,1970,Correct,1410,Correct,2351,Correct,2068,Correct,3935,Correct,1518,Correct,1696,Correct,1365,Correct,1791,Correct,1161,Correct,1602,Correct,2557,Correct,1886,Correct,2281,Correct,2271,Correct,4740,Wrong,2043,Wrong,4715,Correct,4512,Wrong,2476,Wrong,4114,Wrong,3357,Wrong,4075,Wrong,1972,Wrong,3467,Wrong,4742,Neither,6206,Neither,4327,Wrong,2387,Correct,2119
7192cf56ecb0cadfc32a2f1277ee7b52,45,M,Secondary,R,Correct,2228,Correct,2059,Correct,5155,Correct,1969,Correct,3017,Correct,3885,Correct,1934,Correct,4311,Correct,3393,Correct,2683,Correct,3185,Correct,2040,Correct,2440,Correct,5684,Correct,5073,Correct,2482,Wrong,9721,Wrong,5322,Correct,2693,Wrong,6911,Wrong,5434,Correct,7125,Correct,8552,Wrong,3769,Wrong,6787,Wrong,2791,Wrong,6339,Neither,5183,Neither,6743,Wrong,6899
150fa7317c3f89a03999b01962a2ad62,51,M,Secondary,R,Correct,2473,Correct,2250,Correct,2775,Correct,2625,Correct,1940,Correct,2417,Correct,2488,Correct,2120,Correct,2545,Correct,3974,Correct,2440,Correct,2324,Correct,2346,Correct,2355,Correct,2812,Wrong,3547,Wrong,6345,Wrong,3340,Wrong,3027,Correct,3338,Wrong,4767,Wrong,5033,Wrong,3327,Wrong,4861,Wrong,5035,Wrong,2970,Neither,10189,Wrong,3501,Wrong,5556,Wrong,7054
d034a2ab5502d8a1d4572f942483fe55,54,M,Tertiary,R,Wrong,2652,Wrong,4497,Correct,4470,Wrong,2564,Wrong,1182,Wrong,2240,Wrong,2013,Wrong,1295,Wrong,2682,Neither,5707,Correct,4171,Correct,2035,Correct,3585,Correct,4124,Correct,5329,Wrong,1984,Wrong,3079,Wrong,2367,Wrong,2443,Wrong,2733,Wrong,1786,Wrong,2535,Wrong,2458,Wrong,3649,Wrong,2246,Wrong,3420,Wrong,9388,Wrong,1747,Wrong,2049,Wrong,6305
ae98a8a66930c37f34deb354ea26e5d6,28,M,Secondary,L,Correct,1421,Correct,2311,Correct,1618,Correct,2967,Correct,2275,Correct,2010,Correct,1812,Correct,6245,Correct,2326,Correct,2378,Correct,2617,Correct,1871,Correct,2311,Correct,3077,Correct,2895,Correct,7038,Wrong,2965,Wrong,3599,Wrong,7414,Wrong,5086,Neither,3881,Wrong,4070,Wrong,2859,Wrong,3505,Wrong,2814,Wrong,35015,Wrong,29086,Neither,4797,Wrong,4193,Wrong,3497
686234d34c4854ce2c340573b04108b0,30,F,Tertiary,R,Correct,10479,Correct,4197,Correct,1571,Correct,7037,Correct,2701,Neither,10077,Correct,7005,Correct,4308,Correct,1904,Wrong,15505,Correct,7657,Correct,2365,Correct,2756,Neither,3075,Correct,3863,Wrong,6045,Wrong,4833,Neither,8761,Correct,2728,Correct,2703,Wrong,4856,Wrong,3959,Neither,7486,Neither,10687,Wrong,7723,Wrong,10676,Wrong,6043,Neither,9705,Wrong,6040,Neither,5038
b086c31df3e19e8f857ac987ba197e72,25,M,Tertiary,R,Correct,2753,Correct,2422,Correct,3877,Wrong,12352,Correct,2319,Correct,4710,Correct,3221,Correct,2144,Correct,1700,Correct,4518,Correct,2838,Correct,2486,Correct,3364,Correct,2880,Correct,3096,Wrong,8310,Wrong,8916,Wrong,11666,Wrong,6619,Wrong,4850,Wrong,4832,Wrong,5748,Wrong,5876,Wrong,11201,Correct,13651,Wrong,5548,Wrong,9637,Wrong,7346,Correct,21881,Correct,9923
4a547eb1ce4621cbe6992375bb69c431,39,M,Secondary,R,Correct,3809,Correct,1854,Correct,3496,Correct,2223,Correct,2312,Correct,2185,Correct,2779,Correct,2928,Correct,6015,Correct,3227,Correct,1915,Correct,2410,Correct,4734,Correct,4054,Correct,6528,Correct,3850,Wrong,4854,Wrong,6439,Correct,3551,Correct,3867,Wrong,2411,Wrong,4800,Wrong,4072,Wrong,2571,Wrong,3955,Wrong,2484,Wrong,9757,Wrong,2383,Wrong,4811,Wrong,3820
4aa10f8a925d2956e2d3b0ec6234a5b5,41,M,Tertiary,R,Correct,4024,Correct,1663,Correct,1407,Correct,2647,Correct,2087,Correct,2345,Correct,2662,Correct,2596,Correct,1672,Correct,2615,Correct,1437,Correct,1926,Correct,2262,Correct,2590,Correct,3365,Correct,3997,Wrong,1750,Wrong,5304,Wrong,4799,Wrong,2519,Wrong,4841,Wrong,5437,Correct,2693,Wrong,1566,Wrong,2591,Wrong,2663,Wrong,2549,Wrong,3560,Wrong,2262,Wrong,4217
037c50e80288a89b13f4c77e0b825789,29,F,Tertiary,L,Wrong,4434,Wrong,3418,Wrong,7711,Wrong,11664,Wrong,3677,Wrong,4819,Wrong,1670,Wrong,1701,Wrong,2139,Wrong,1507,Correct,3369,Correct,6415,Correct,3058,Correct,2623,Correct,6849,Wrong,5205,Wrong,13182,Wrong,5096,Wrong,4468,Correct,4023,Wrong,6482,Wrong,2839,Wrong,4979,Wrong,4775,Wrong,4453,Wrong,4356,Wrong,5822,Wrong,6116,Wrong,7545,Wrong,8840
9684b7255c97672eba31f1de3ba3d277,39,F,Tertiary,L,Wrong,5364,Wrong,3451,Wrong,1512,Wrong,1912,Wrong,1468,Wrong,2739,Wrong,1829,Wrong,2149,Wrong,2387,Wrong,2709,Correct,3328,Correct,3484,Correct,2331,Correct,5424,Correct,4876,Wrong,2825,Correct,7286,Wrong,3184,Wrong,3518,Wrong,3447,Wrong,2837,Wrong,3011,Wrong,3931,Wrong,3231,Wrong,8708,Wrong,2125,Wrong,9289,Wrong,3444,Wrong,4658,Wrong,6769
6309e34629ae795d7761159cab3983f5,52,F,Tertiary,R,Wrong,2444,Wrong,19725,Wrong,3921,Wrong,3166,Wrong,2887,Wrong,5589,Wrong,2727,Wrong,5018,Wrong,3105,Wrong,18335,Correct,5008,Correct,2656,Correct,3141,Correct,2905,Correct,6954,Wrong,3798,Wrong,9872,Wrong,4120,Wrong,5658,Wrong,9681,Wrong,5162,Wrong,12802,Wrong,5372,Wrong,6140,Wrong,3943,Wrong,3500,Wrong,4385,Wrong,2457,Wrong,7535,Wrong,5789
1e9dffc64f986815ad5f5dbcea3c4851,29,M,Tertiary,R,Wrong,11677,Correct,1698,Wrong,7178,Correct,6101,Wrong,8442,Correct,2963,Correct,4960,Correct,3975,Correct,3008,Wrong,9695,Correct,3747,Correct,2846,Correct,3048,Correct,1843,Correct,7733,Correct,2945,Correct,4121,Wrong,8653,Wrong,7725,Correct,6452,Wrong,3797,Wrong,3566,Correct,3794,Correct,3177,Wrong,4587,Wrong,4000,Wrong,7628,Wrong,3798,Wrong,3968,Wrong,6192
ed3bd78c8b1334b1b633fb2740bfcba3,22,F,Tertiary,R,Correct,6860,Correct,2900,Correct,3947,Neither,5773,Correct,6364,Correct,4025,Correct,4861,Correct,4171,Neither,4172,Correct,5276,Correct,2611,Correct,4772,Correct,2059,Correct,3820,Neither,7908,Wrong,10139,Wrong,8204,Correct,10261,Correct,4751,Neither,4955,Wrong,3588,Wrong,3972,Correct,10220,Correct,15561,Wrong,4284,Wrong,13534,Wrong,6339,Wrong,4653,Wrong,13756,Wrong,9699
20dfeabde0b51cc5050a21e9397bcc84,37,M,Secondary,L,Neither,5160,Neither,11106,Neither,4833,Neither,2489,Neither,5496,Neither,3503,Neither,5752,Neither,4088,Neither,4537,Neither,1897,Correct,5721,Correct,3673,Correct,2903,Correct,5385,Correct,5672,Wrong,2793,Wrong,10032,Wrong,5074,Wrong,10832,Neither,7242,Wrong,5673,Wrong,4105,Correct,9114,Wrong,2597,Wrong,9672,Wrong,6089,Wrong,5697,Wrong,8209,Wrong,5672,Wrong,3233
5f1762cb72fe05675a23b6cb21c98f,30,F,Tertiary,R,Wrong,7181,Neither,7060,Wrong,9697,Wrong,1515,Wrong,5323,Correct,3820,Correct,1277,Wrong,1728,Wrong,2081,Correct,1821,Correct,2281,Correct,3363,Correct,1846,Correct,2484,Wrong,9434,Wrong,1908,Wrong,3169,Wrong,2568,Wrong,3045,Wrong,3332,Wrong,2320,Wrong,2002,Correct,4266,Wrong,1195,Wrong,4241,Wrong,2157,Wrong,3083,Wrong,2803,Wrong,1203,Wrong,3684
2841da4f2ab0479f6a26ca031738191f,38,F,Tertiary,R,Wrong,1610,Wrong,3106,Neither,3375,Wrong,2499,Wrong,2315,Wrong,1933,Wrong,3631,Neither,6751,Wrong,4155,Wrong,2310,Correct,1923,Correct,3594,Correct,1731,Correct,2907,Correct,2104,Wrong,2868,Wrong,3651,Wrong,4169,Wrong,5312,Correct,3058,Wrong,3919,Wrong,3611,Correct,3594,Wrong,3601,Neither,5684,Wrong,4443,Wrong,4824,Wrong,2771,Wrong,4641,Wrong,3413
7e74ae761dffb338553fc5965089f3a5,49,F,Tertiary,R,Wrong,3620,Wrong,2213,Wrong,3779,Wrong,3539,Wrong,2601,Wrong,2271,Wrong,2360,Wrong,2088,Wrong,2443,Wrong,4392,Correct,2398,Correct,2695,Correct,2333,Correct,2209,Correct,5675,Wrong,5085,Wrong,7154,Wrong,3617,Wrong,6370,Wrong,5731,Wrong,3906,Wrong,3777,Wrong,7552,Wrong,2365,Wrong,5489,Wrong,3258,Wrong,4874,Wrong,11245,Wrong,3011,Wrong,7409
ff9c2ed9d5c7002f4126ed7c782679,25,F,Tertiary,R,Correct,4249,Correct,1720,Correct,2488,Neither,6924,Correct,3606,Correct,6305,Correct,3183,Correct,2942,Neither,3149,Wrong,6195,Correct,3284,Correct,2330,Correct,2211,Correct,2031,Correct,2275,Wrong,2890,Wrong,4741,Correct,6283,Correct,3444,Correct,3204,Wrong,3101,Wrong,4077,Correct,7073,Wrong,3036,Wrong,1983,Wrong,2572,Wrong,2957,Wrong,2767,Wrong,3069,Wrong,2532
4f4cdb531f601184bdd83d996335930c,54,F,Tertiary,R,Correct,2010,Correct,1813,Correct,3592,Correct,2523,Correct,2238,Wrong,5577,Correct,1343,Correct,2472,Correct,2384,Correct,2582,Correct,2562,Correct,1444,Correct,3156,Correct,2595,Correct,3770,Wrong,2156,Correct,2968,Correct,2579,Wrong,2781,Wrong,2881,Wrong,1982,Wrong,3291,Correct,2540,Wrong,1656,Correct,3368,Wrong,3029,Wrong,2165,Wrong,2696,Wrong,2656,Wrong,2827
f4cec731dd90239a88c405ecc06a1244,54,F,Tertiary,R,Correct,3983,Correct,1422,Correct,4308,Correct,2797,Correct,4147,Correct,3005,Correct,3802,Correct,3329,Correct,4882,Correct,3500,Correct,3282,Correct,3478,Correct,1626,Correct,2051,Correct,6066,Wrong,4954,Wrong,3377,Wrong,2345,Wrong,3673,Correct,2219,Wrong,2991,Wrong,2651,Wrong,2655,Wrong,4954,Wrong,4842,Wrong,4632,Wrong,2625,Wrong,11727,Wrong,3224,Wrong,3235
84193db903134a97dfbf18b8fc77b778,29,F,Tertiary,R,Wrong,2468,Wrong,5943,Wrong,2249,Wrong,2410,Wrong,4778,Wrong,2714,Wrong,7500,Wrong,3226,Wrong,1822,Wrong,2576,Correct,3610,Correct,6851,Correct,3699,Correct,2742,Neither,8292,Wrong,8262,Wrong,11501,Wrong,5154,Correct,8378,Neither,7292,Wrong,2591,Wrong,4305,Correct,3821,Wrong,7523,Wrong,4595,Wrong,14381,Wrong,4242,Wrong,7759,Wrong,2251,Neither,7642
b28ff05ff03707cd7cee83c6fd6e71ad,44,F,Tertiary,R,Correct,632,Correct,3057,Correct,812,Correct,858,Correct,916,Correct,1428,Correct,1494,Correct,1420,Correct,912,Correct,1028,Correct,1482,Correct,967,Correct,1243,Correct,850,Correct,842,Neither,4706,Correct,1421,Correct,4265,Correct,5542,Correct,983,Correct,2406,Correct,1592,Correct,2136,Correct,1214,Correct,3805,Correct,2265,Correct,2032,Correct,971,Correct,1214,Correct,1555
6fcde93291f05bf4c29f039e30555941,40,F,Tertiary,R,Neither,6463,Correct,2091,Correct,2884,Correct,1419,Correct,995,Correct,1914,Correct,2525,Correct,1539,Neither,4939,Correct,1657,Neither,4051,Correct,3571,Correct,1810,Neither,3239,Correct,1481,Correct,2106,Correct,1993,Correct,4534,Correct,2077,Wrong,2564,Correct,2444,Correct,1858,Correct,2700,Wrong,3725,Wrong,3925,Correct,3907,Wrong,2009,Correct,6804,Wrong,1779,Wrong,5363
82f6bce27dc2b352c82c0c07c39e3cbf,43,F,Tertiary,R,Correct,5246,Correct,2545,Correct,2265,Correct,25168,Correct,1414,Correct,4177,Correct,2369,Correct,527013,Correct,8462,Correct,1457,Correct,3663,Correct,88744,Correct,2411,Correct,2305,Correct,11455,Wrong,10653,Wrong,5364,Wrong,5278,Correct,2759,Correct,77430,Wrong,2407,Wrong,33790,Correct,5328,Wrong,8028,Wrong,18336,Wrong,4134,Wrong,14712,Neither,7836,Wrong,41944,Wrong,6162
02810ff2a65eae2b3e54ac57d90630,24,F,Tertiary,R,Correct,3864,Correct,3681,Correct,4900,Correct,4413,Correct,4802,Correct,3015,Correct,3190,Correct,4044,Correct,6276,Correct,1723,Correct,3928,Correct,2128,Correct,5865,Correct,2330,Correct,2844,Wrong,4792,Wrong,5730,Wrong,4997,Correct,3045,Wrong,4943,Wrong,3027,Wrong,4016,Wrong,7914,Wrong,4709,Wrong,7251,Wrong,12306,Wrong,3352,Wrong,4919,Wrong,4449,Wrong,3561
fcdb16f4c186d109d04339db74624564,40,F,Tertiary,R,Wrong,6655,Wrong,3566,Wrong,2124,Wrong,2387,Wrong,5909,Wrong,2967,Wrong,4015,Wrong,3196,Wrong,4630,Wrong,2615,Correct,3790,Correct,4489,Correct,5342,Correct,4300,Neither,9616,Wrong,3468,Wrong,4869,Wrong,2556,Wrong,3591,Wrong,3813,Wrong,4275,Wrong,4904,Wrong,3824,Wrong,6828,Wrong,3197,Wrong,2497,Neither,11488,Wrong,4705,Wrong,2186,Wrong,3022
612f7c17bf0bf7773bd141745eb7d425,48,F,Tertiary,R,Wrong,4317,Wrong,3664,Wrong,15334,Wrong,1645,Wrong,1465,Wrong,2132,Wrong,17517,Wrong,1492,Correct,11619,Wrong,1659,Correct,6391,Correct,3847,Correct,9202,Correct,5488,Correct,6419,Wrong,4019,Wrong,4784,Wrong,10137,Wrong,5804,Wrong,6798,Wrong,4689,Wrong,2806,Wrong,5705,Wrong,24701,Wrong,13082,Wrong,6997,Wrong,7538,Wrong,8712,Wrong,6617,Wrong,9758
0c5f9fa53880d6f58511b42b6d60430a,31,F,Tertiary,R,Correct,2570,Correct,2597,Correct,10344,Correct,2853,Correct,2643,Correct,3120,Correct,6019,Correct,4328,Correct,2262,Correct,4424,Correct,2271,Correct,3766,Correct,7962,Correct,2821,Correct,6506,Correct,14151,Neither,16972,Wrong,4944,Correct,9665,Wrong,5448,Wrong,6199,Wrong,5259,Correct,3089,Correct,6346,Wrong,14533,Wrong,6711,Correct,8202,Correct,13320,Wrong,4230,Correct,9958
4c36a305cd282b3a0345e1040c817b58,31,F,Tertiary,R,Correct,5452,Correct,3005,Correct,2920,Correct,3975,Correct,2571,Correct,5827,Correct,3060,Correct,2541,Correct,2744,Correct,3063,Correct,2713,Correct,3403,Correct,3356,Correct,2515,Correct,4737,Wrong,4589,Wrong,7541,Wrong,4624,Correct,5381,Wrong,5203,Wrong,3051,Correct,3753,Wrong,4782,Wrong,2535,Wrong,1637,Wrong,4834,Wrong,1693,Wrong,2589,Wrong,2094,Wrong,4572
